station_seqnum,date,rgp1,rgp2,who_entered
1240037,2025-07-20,0,0,7
1240038,2025-07-16,0,0,7
1240039,2025-07-11,0,0,7
1240039,2025-07-12,0,0,7
1240039,2025-07-13,0,0,7
1240039,2025-07-14,0,0,7
1240039,2025-07-15,0,0,7
1240039,2025-07-16,0,0,7
1240039,2025-07-17,0,0,7
1240039,2025-07-18,0,0,7
1240039,2025-07-19,0,0,7
1240039,2025-07-20,0,0,7
1240040,2025-07-11,0.2,0,7
1240040,2025-07-12,0.2,0,7
1240040,2025-07-13,0.2,0,7
1240040,2025-07-14,0,0,7
1240040,2025-07-15,1.2,1.2,7
1240040,2025-07-16,0,0,7
1240040,2025-07-17,0,0,7
1240040,2025-07-18,6.8,7.4,7
1240040,2025-07-19,0,0,7
1240040,2025-07-20,0,0,7
1240041,2025-07-11,0,0,7
1240041,2025-07-12,0,0,7
1240041,2025-07-13,0,0,7
1240041,2025-07-14,0,0,7
1240041,2025-07-15,0,0,7
1240041,2025-07-16,0,0,7
1240041,2025-07-17,0,0,7
1240041,2025-07-18,0,0,7
1240041,2025-07-19,0,0,7
1240041,2025-07-20,0,0,7
1240042,2025-07-11,1,0.8,7
1240042,2025-07-12,0,0,7
1240042,2025-07-13,0,0,7
1240042,2025-07-14,0,0,7
1240042,2025-07-15,0,0,7
1240042,2025-07-16,0,0,7
1240042,2025-07-17,7.4,7.2,7
1240042,2025-07-18,0,0,7
1240042,2025-07-19,0,0,7
1240042,2025-07-20,0,0,7
1240043,2025-07-11,7.2,6.4,7
1240043,2025-07-12,0,0,7
1240043,2025-07-13,3.6,3.4,7
1240043,2025-07-14,0,0,7
1240043,2025-07-15,0,0,7
1240043,2025-07-16,0,0,7
1240043,2025-07-17,1.2,1.2,7
1240043,2025-07-18,0.6,0.8,7
1240043,2025-07-19,8,6,7
1240043,2025-07-20,0,0,7
1240044,2025-07-11,0.8,0.8,7
1240044,2025-07-12,0,0.4,7
1240044,2025-07-13,0,0.2,7
1240044,2025-07-14,0,0,7
1240044,2025-07-15,0,0,7
1240044,2025-07-16,0,0,7
1240044,2025-07-17,0,0.2,7
1240044,2025-07-18,0,0.4,7
1240044,2025-07-19,0,0,7
1240044,2025-07-20,0,0.2,7
1240045,2025-07-11,0,0,7
1240045,2025-07-12,0.2,0.2,7
1240045,2025-07-13,0,0.2,7
1240045,2025-07-14,0,0,7
1240045,2025-07-15,0,0,7
1240045,2025-07-16,0,0,7
1240045,2025-07-17,0,0,7
1240045,2025-07-18,0.2,0.2,7
1240045,2025-07-19,0,0,7
1240045,2025-07-20,0.2,0,7
1240046,2025-07-11,0,0,7
1240046,2025-07-12,0.6,0.4,7
1240046,2025-07-13,0,0,7
1240046,2025-07-14,0,0,7
1240046,2025-07-15,0,0,7
1240046,2025-07-16,0,0,7
1240046,2025-07-17,0.4,0.4,7
1240046,2025-07-18,0,0,7
1240046,2025-07-19,0,0,7
1240046,2025-07-20,0,0,7
1240047,2025-07-11,0,6.2,7
1240047,2025-07-12,0,12,7
1240047,2025-07-13,0,0,7
1240047,2025-07-14,0,0,7
1240047,2025-07-15,0,0,7
1240047,2025-07-16,0,0,7
1240047,2025-07-17,0,2.4,7
1240047,2025-07-18,0,0,7
1240047,2025-07-19,0,0,7
1240047,2025-07-20,0,0,7
1240049,2025-07-11,5,0,7
1240049,2025-07-12,0.8,0,7
1240049,2025-07-13,0,0,7
1240049,2025-07-14,0,0,7
1240049,2025-07-15,1.6,0,7
1240049,2025-07-16,1,0,7
1240049,2025-07-17,0.2,0,7
1240049,2025-07-18,0.8,0,7
1240049,2025-07-19,0,0,7
1240049,2025-07-20,0,0,7
1240050,2025-07-11,0,0,7
1240050,2025-07-12,0,0,7
1240050,2025-07-13,0,0,7
1240050,2025-07-14,0,0,7
1240050,2025-07-15,0,0,7
1240050,2025-07-16,0,0,7
1240050,2025-07-17,0,0,7
1240050,2025-07-18,0,0,7
1240050,2025-07-19,0,0,7
1240050,2025-07-20,0,0,7
1240051,2025-07-11,0,0,7
1240051,2025-07-12,2.4,0,7
1240051,2025-07-13,0,0,7
1240051,2025-07-14,0,0,7
1240051,2025-07-15,0,0,7
1240051,2025-07-16,0,0,7
1240051,2025-07-17,0,0,7
1240051,2025-07-18,0,0,7
1240051,2025-07-19,0,0,7
1240051,2025-07-20,0.6,0,7
1240052,2025-07-11,9417.2,0.2,7
1240052,2025-07-12,43.2,0.2,7
1240052,2025-07-13,0.2,0.2,7
1240052,2025-07-14,0.4,0.2,7
1240052,2025-07-15,0.2,0.2,7
1240052,2025-07-16,0.2,0.8,7
1240052,2025-07-17,0.2,0.4,7
1240052,2025-07-18,0,0.2,7
1240052,2025-07-19,2.4,0.2,7
1240052,2025-07-20,0,0.2,7
1240053,2025-07-11,13.4,10.4,7
1240053,2025-07-12,1,0.8,7
1240053,2025-07-13,3.6,2.8,7
1240053,2025-07-14,0,0,7
1240053,2025-07-15,0,0,7
1240053,2025-07-16,0,0,7
1240053,2025-07-17,0,0,7
1240053,2025-07-18,0,0,7
1240053,2025-07-19,0,0,7
1240053,2025-07-20,0,0,7
1240054,2025-07-11,8.6,7.6,7
1240054,2025-07-12,0,0,7
1240054,2025-07-13,0,0,7
1240054,2025-07-14,0,0,7
1240054,2025-07-15,0,0,7
1240054,2025-07-16,0,0,7
1240054,2025-07-17,0,0,7
1240054,2025-07-18,0,0,7
1240054,2025-07-19,0,0,7
1240054,2025-07-20,0,0,7
1240055,2025-07-11,0,0,7
1240055,2025-07-12,0,0,7
1240055,2025-07-13,0,0,7
1240055,2025-07-14,0,0,7
1240055,2025-07-15,0,0,7
1240055,2025-07-16,0,0,7
1240055,2025-07-17,0,0,7
1240055,2025-07-18,0,0,7
1240055,2025-07-19,0,0,7
1240055,2025-07-20,0,0,7
1240056,2025-07-11,0,0,7
1240056,2025-07-12,0,0,7
1240056,2025-07-13,0,0,7
1240056,2025-07-14,0,0,7
1240056,2025-07-15,0,0,7
1240056,2025-07-16,2.4,3,7
1240056,2025-07-17,0,0,7
1240056,2025-07-18,0,0,7
1240056,2025-07-19,0,0,7
1240056,2025-07-20,0,0,7
1240061,2025-07-11,0,0,7
1240061,2025-07-12,0,0,7
1240061,2025-07-13,0,0,7
1240061,2025-07-14,0,0,7
1240061,2025-07-15,0,0.4,7
1240061,2025-07-16,0,0.2,7
1240061,2025-07-17,0,0,7
1240061,2025-07-18,0,0,7
1240061,2025-07-19,0,0.4,7
1240061,2025-07-20,0,0,7
